상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,평균_점포_수,평균_점포당_월매출,평균_총_유동인구,평균_2030비율,평균_폐업비율,평균_창업추천점수,추천순위
3130303,영동전통시장,CS300008,수산물판매,4.5,15690683.304166665,367075.5,47.50254100296165,6.25,54.58799822852082,7537
3120013,이화사거리,CS200024,스포츠클럽,3.5,5489172.513888889,1220306.75,40.695030663905975,0.0,54.58706820194863,7538
3130007,광장시장(광장전통시장),CS100009,호프-간이주점,7.0,35767278.45734127,536234.0,28.56074245306538,0.0,54.58376144080307,7539
3120107,공덕역(공덕오거리),CS300018,의약품,24.25,11819159.81909699,1387174.5,37.23716832008914,6.309364548494983,54.58144375553587,7540
3110453,신사1동주민센터,CS300018,의약품,5.0,17587964.48333333,928078.0,29.34500476002213,0.0,54.5770593445527,7541
3120179,양재역,CS300028,화초,25.75,5113303.594871795,2467807.25,37.58555950356336,3.849002849002849,54.57502952465309,7542
3110815,공군호텔,CS200028,미용실,9.0,7418877.712962963,1218667.25,36.02950290457346,0.0,54.573339238263955,7543
3130128,돌곶이시장(석관황금시장),CS300010,반찬가게,4.75,35136167.05,452883.5,30.05402485524185,0.0,54.57260112193683,7544
3120018,중림동,CS300021,문구,5.0,27108933.75,454095.5,36.30001313455841,0.0,54.57180395630351,7545
3130279,관악신사시장,CS100008,분식전문점,3.0,12346276.407407409,615012.6666666666,46.08130978558472,11.111111111111109,54.56456057474659,7546
3130323,둔촌역전통시장,CS300007,육류판매,14.0,118973329.34523809,302637.75,25.38542543063129,0.0,54.561263655152054,7547
3110137,성수초등학교,CS200016,당구장,3.0,2558154.333333333,1911293.0,41.607906270781086,0.0,54.5609684086212,7548
3110114,왕십리파출소,CS100001,한식음식점,6.0,58083797.93055556,372010.25,27.66566910780204,0.0,54.560156480661355,7549
3110939,양재역 8번(양재동우체국),CS100006,패스트푸드점,3.0,4639846.972222222,1813342.25,35.17124930544981,0.0,54.560149099498084,7550
3130141,강북북부골목시장,CS300007,육류판매,3.0,53949977.38888889,218380.25,30.934164107551656,0.0,54.559787422497784,7551
3110067,배문고등학교,CS300007,육류판매,3.0,6179204.972222222,1695160.75,36.07514858217248,8.333333333333332,54.55718925302628,7552
3120125,구로역,CS300004,핸드폰,12.25,24038648.838141024,718638.0,33.823712669664616,2.083333333333333,54.55714496604665,7553
3130191,홍대 걷고싶은 거리,CS300022,화장품,14.5,11902116.16904762,539995.75,57.95382599948039,3.4523809523809526,54.55372748745202,7554
3110722,G타워,CS100008,분식전문점,3.0,10298358.296296297,373113.0,58.62006836790209,0.0,54.55184529081783,7555
3110850,사당역 10번,CS200031,세탁소,6.0,1553844.5944444444,2331258.0,44.64165163992217,0.0,54.549963094183646,7556
3120158,녹두거리(대학동),CS100010,커피-음료,23.5,13080636.876231883,732234.5,53.057139813744165,6.434782608695652,54.54642013581341,7557
3110850,사당역 10번,CS100008,분식전문점,6.0,1528785.5694444445,2331258.0,44.64165163992217,0.0,54.54630203720106,7558
3110226,장안1동주민센터,CS300043,전자상거래업,26.5,8822448.698675213,2886745.25,33.50624473820987,3.78032153032153,54.546021552996756,7559
3120196,서울세관,CS300001,슈퍼마켓,5.0,8371168.333333334,850229.25,40.458855230961056,0.0,54.54571892530262,7560
3120060,강변역(테크노마트),CS100006,패스트푸드점,3.0,45580288.77777778,293043.0,30.052927386083272,0.0,54.53903159137881,7561
3120236,장지역(가든파이브),CS200006,일반의원,10.25,29592897.467424244,202003.5,36.18142526898235,0.0,54.53033658104518,7562
3120246,길동역,CS200016,당구장,14.75,4181061.727380953,4419431.25,34.76277656824554,3.4523809523809526,54.52043844109832,7563
3110369,성신여대운정그린캠퍼스,CS100004,양식음식점,4.5,5705148.220833333,1271800.5,38.84251992962356,0.0,54.515470918216714,7564
3110559,성산중학교,CS100010,커피-음료,34.75,9338031.891946778,871488.0,51.11617965810843,4.3277310924369745,54.51441541186891,7565
3110207,시립대앞사거리,CS100010,커피-음료,3.0,10639029.944444444,779285.75,39.31339596484528,0.0,54.51195748449956,7566
3130261,성대전통시장(성대시장),CS100008,분식전문점,7.0,36163573.03571428,246878.75,35.666999972137475,3.571428571428571,54.51004576321228,7567
3120206,개나리아파트,CS200025,자동차수리,3.0,10189958.555555556,1216854.5,32.67548691431721,0.0,54.50847357543549,7568
3120217,대치사거리,CS100003,일식음식점,3.0,21578130.5,1316839.0,25.172242322731737,8.333333333333332,54.508311189843525,7569
3110142,화양사거리,CS100006,패스트푸드점,6.0,1193279.7222222222,1893446.6666666667,61.51369386811526,0.0,54.50610176163763,7570
3120070,한성대입구역,CS200005,스포츠 강습,15.25,16103839.209722223,757788.5,35.36089986425998,1.6666666666666667,54.50385296722764,7571
3130110,면목골목시장(면목시장),CS300001,슈퍼마켓,3.0,182354664.24999997,355460.5,23.39123115445177,0.0,54.50287127251255,7572
3120051,뚝섬역,CS300016,안경,4.0,1015929.425,2440471.75,49.76299083561646,0.0,54.50218482432831,7573
3130167,연신내상점가(연빛거리),CS100004,양식음식점,12.0,11233627.432692308,1054029.5,38.07137942999745,4.423076923076923,54.4982506643047,7574
3120002,서촌(경복궁역),CS300028,화초,9.0,7415051.953703703,1278404.75,35.38732198079496,0.0,54.49571154413936,7575
3001493,동대문패션타운 관광특구,CS200037,노래방,4.0,1637840.8541666665,3338628.5,40.8155737909122,0.0,54.49328314142309,7576
3130235,대명여울빛거리시장(대명시장),CS200006,일반의원,22.0,53584306.36742424,218005.25,30.270987928437762,0.0,54.48905373486861,7577
3110552,성미산체육관,CS100001,한식음식점,12.25,28103741.373397436,501316.0,36.13475040745026,4.006410256410256,54.48672866843815,7578
3111003,삼전역 4번,CS200001,일반교습학원,20.75,4363069.900198413,2279051.75,35.49179943256738,1.1904761904761905,54.485090050191914,7579
3111060,암사역 2번(서울강동초등학교),CS300033,철물점,4.0,7103474.354166667,3530099.25,25.837541947157856,0.0,54.48437407735459,7580
3120072,성신여대,CS300014,신발,13.5,1493734.0956959706,2569861.75,48.560189128013235,1.9230769230769231,54.48412311780337,7581
3120056,구의역,CS300020,서적,5.0,4129076.366666666,1382600.0,44.65068187831776,0.0,54.48080159433127,7582
3120168,서울고교교차로,CS300011,일반의류,8.0,49209418.20833333,313647.0,31.447672507708592,0.0,54.47116179509891,7583
3110958,역삼역 4번,CS100001,한식음식점,4.75,8440587.05,615184.75,52.769262565715046,0.0,54.4660392677886,7584
3120153,노량진역(노량진),CS200016,당구장,7.0,2239665.666666667,1701258.0,58.90314454449097,3.571428571428571,54.45282698553292,7585
3110714,구로4동주민센터,CS100010,커피-음료,5.0,16918985.433333334,1418279.0,23.976589180541342,0.0,54.45171242987895,7586
3130285,서원동상점가,CS200003,예술학원,5.0,4366483.416666667,946937.5,57.10290654198403,0.0,54.44775612636552,7587
3120153,노량진역(노량진),CS200028,미용실,7.5,2985732.644345238,1701258.0,58.90314454449097,7.142857142857142,54.446944198405674,7588
3111032,방이역 1번,CS300010,반찬가게,5.0,369158234.65,399600.5,20.905241671432307,0.0,54.445866548568056,7589
3110754,삼성산자연공원(서울금천초등학교),CS100001,한식음식점,15.75,25417242.28123249,1173852.75,25.715770721486862,0.0,54.44575583111899,7590
3110313,안암역 3번,CS100004,양식음식점,7.5,2568469.563988095,1834211.25,62.603452005082744,6.696428571428571,54.445512252731035,7591
3120094,"신촌역(신촌역, 신촌로터리)",CS300004,핸드폰,22.0,108790.06565656565,6107281.666666667,62.81515555028005,0.0,54.44545812420037,7592
3120147,보라매역,CS200025,자동차수리,4.0,8414766.979166666,1012775.0,37.3112446301685,0.0,54.438773250664305,7593
3120057,아차산역,CS300011,일반의류,45.0,15817747.057225626,1228651.5,30.697941385191633,2.2474747474747474,54.43767345733688,7594
3110487,불광역 8번,CS100008,분식전문점,3.0,51776956.222222224,168651.75,31.381103639684955,0.0,54.43616770002953,7595
3120160,사당역(사당),CS300017,시계및귀금속,3.0,2210619.4722222225,2067142.0,41.776475567641285,0.0,54.432049010924125,7596
3110167,용마초등학교,CS200037,노래방,4.75,9498773.933333334,1666536.0,30.71511709751985,6.25,54.42781222320638,7597
3120209,"강남구청(청담역_8번, 강남세무서)",CS200019,PC방,3.0,21021094.666666668,838631.25,28.45181933467466,0.0,54.42246826099793,7598
3120212,한티역,CS300018,의약품,19.75,82797584.28684211,1058778.0,17.731914407979914,6.513157894736842,54.42216563330381,7599
3110654,까치산역 4번,CS200037,노래방,7.5,5227719.055059524,2693409.5,32.60484736752448,3.571428571428571,54.420423678771776,7600
3110962,도산공원북측,CS300011,일반의류,8.25,19357589.85300926,80960.0,46.39731753788293,0.0,54.41989223501624,7601
3001494,종로·청계 관광특구,CS100005,제과점,12.25,2287161.2237554113,8376760.0,37.68539155814957,2.272727272727273,54.417958370239155,7602
3110247,먹골역 1번,CS300007,육류판매,3.0,15117030.555555556,2062662.75,29.873041666948374,16.666666666666664,54.41762621789194,7603
3110582,이대역 5번,CS300028,화초,4.0,10298884.354166666,481165.5,47.76246313855153,0.0,54.417301446708,7604
3110457,예일여고,CS100010,커피-음료,3.0,32207053.111111112,728499.0,25.931560261483487,0.0,54.416954532034254,7605
3110365,미아역 5번,CS300001,슈퍼마켓,5.0,9243727.1,1873316.0,26.930416555751425,0.0,54.41578092707411,7606
3120190,강남을지병원,CS300021,문구,11.0,3427515.166666667,1451408.75,43.56673311895635,0.0,54.41527162680839,7607
3130271,남성역골목시장,CS200006,일반의원,10.0,18024942.508333333,542859.25,35.51203419593419,0.0,54.412422497785656,7608
3120196,서울세관,CS300028,화초,5.0,51407510.78333333,850229.25,40.458855230961056,0.0,54.40518157661647,7609
3110544,망리단길,CS300036,조명용품,3.0,1013739.3055555556,4841752.75,42.60387232055363,0.0,54.40303365810452,7610
3110582,이대역 5번,CS100009,호프-간이주점,3.0,10300959.027777778,481165.5,47.76246313855153,0.0,54.402184824328316,7611
3110690,오류2동버들시장,CS100003,일식음식점,3.0,9743100.888888888,1348327.5,32.570640459083265,0.0,54.4016755240626,7612
3120023,서울시청,CS300011,일반의류,4.0,13148222.25,520904.0,40.889890218226306,0.0,54.40119574844996,7613
3110749,금산초등학교(금천고등학교),CS300007,육류판매,5.0,80963070.0,521275.75,22.796719505435544,0.0,54.40060525538825,7614
3110428,상계5동주민센터,CS100009,호프-간이주점,10.5,16213466.787878789,3198537.75,23.0959439657172,7.272727272727273,54.3963463241807,7615
3120067,장안동사거리,CS200025,자동차수리,6.0,6758954.25,1679030.5,32.06371756699106,0.0,54.38962946560378,7616
3110278,망우본동주민센터,CS300001,슈퍼마켓,6.0,44930754.097222224,789967.0,21.06485717585695,0.0,54.38453646294656,7617
3110588,한겨레신문사,CS100001,한식음식점,14.0,14862161.252075702,944173.5,35.75045276720596,5.238095238095238,54.383739297313255,7618
3111028,문현중학교(장지역 1번),CS100008,분식전문점,3.0,18441194.51851852,681404.6666666666,32.429617160884284,0.0,54.38369254994586,7619
3120130,구로디지털단지역,CS300028,화초,4.0,2212360.5625,1584479.0,49.9898466317576,0.0,54.38188662533216,7620
3120167,고속터미널(고속터미널역),CS300019,의료기기,3.25,62864604.847222224,671058.0,28.261923634061887,14.583333333333332,54.38072778269856,7621
3120002,서촌(경복궁역),CS100009,호프-간이주점,23.0,10191303.01585145,1278404.75,35.38732198079496,2.2233201581027666,54.37619574844996,7622
3130295,인헌시장(원당종합시장),CS100009,호프-간이주점,7.5,28964021.63095238,258539.5,41.146926576336845,6.696428571428571,54.37472689695896,7623
3120106,마포역,CS100002,중식음식점,7.75,22430205.26934524,819796.5,32.99553521371027,9.821428571428571,54.37272660171243,7624
3120102,서교동(홍대),CS300028,화초,7.0,965354.2500000001,2536128.5,50.30753416363899,0.0,54.371272512547975,7625
3120183,양재천카페거리,CS200003,예술학원,5.5,24005688.711111113,427251.5,37.202878443321545,5.0,54.37089607322114,7626
3120173,교대역(법원.검찰청),CS200003,예술학원,25.25,2384165.6963888886,4383938.25,37.763818465616616,0.9615384615384616,54.36827576025982,7627
3130257,영등포시장기계공구상가,CS300036,조명용품,20.0,13484950.3375,179458.25,61.5331924865491,0.0,54.366304989666375,7628
3110710,남구로역 3번,CS100008,분식전문점,5.75,7626607.461111112,2328928.5,26.672974575558626,0.0,54.36479185119575,7629
3111006,석촌고분역 1번,CS100010,커피-음료,9.5,6496382.663888889,1932600.5,35.147852205999,5.555555555555555,54.363116327133156,7630
3110247,먹골역 1번,CS200006,일반의원,8.0,7912662.135416667,2062662.75,29.873041666948374,3.125,54.35594183643342,7631
3120220,대치역,CS200024,스포츠클럽,3.75,169827545.1875,500299.0,13.767686624308034,0.0,54.35210363153233,7632
3130196,공덕시장,CS100009,호프-간이주점,5.5,46725536.15833333,41638.0,36.75586198443838,5.0,54.34636108650724,7633
3110530,아현역 1번,CS100001,한식음식점,5.25,89165509.6777778,157452.25,30.93922907816501,5.0,54.34613227044582,7634
3130293,봉천중앙시장,CS100001,한식음식점,14.0,22535138.726190474,126809.5,45.00765712577618,1.7857142857142856,54.342803365810454,7635
3130031,청계천공구상가,CS300036,조명용품,25.0,17980628.490085468,315989.0,44.262077598193116,1.0,54.33852229111308,7636
3120245,둔촌역,CS200008,한의원,16.25,19220891.25857843,1422267.25,26.855180327206405,3.125,54.33331118984353,7637
3110093,우사단길,CS100010,커피-음료,11.75,7011688.680555555,1306633.0,41.74967921334061,10.606060606060606,54.33262474165929,7638
3120048,금호역,CS300028,화초,3.5,26059979.680555556,842048.75,28.64817831434862,8.333333333333332,54.33105255388249,7639
3110511,연희초등학교,CS100008,분식전문점,4.0,3570596.2708333335,1063209.25,62.58579301175453,0.0,54.33035134337172,7640
3120237,경찰병원역,CS200017,골프연습장,9.0,5989033.962962963,2725526.5,30.668400673086076,5.555555555555555,54.3288382049011,7641
3130094,청량리청과물시장,CS300009,청과상,130.0,477079765.79575044,205990.75,30.061004094209302,0.7694128787878788,54.32550191910245,7642
3110634,송정역 3번,CS100009,호프-간이주점,17.25,10730891.894063182,1702746.0,30.63760173369088,4.248366013071895,54.32403306761145,7643
3120091,본서부병원,CS100006,패스트푸드점,5.0,14043086.466666669,800172.5,33.59767297795443,0.0,54.32264540891645,7644
3110140,건대입구역 6번,CS300001,슈퍼마켓,7.5,2634290.0,2259010.5,42.043040485873156,3.571428571428571,54.31810599350458,7645
3120116,송정역,CS300003,컴퓨터및주변장치판매,3.0,85673298.22222222,286511.0,37.61286652170423,33.33333333333333,54.31756716858577,7646
3120042,"숙대입구역(남영역, 남영동)",CS200005,스포츠 강습,4.0,12032766.666666666,439197.75,44.7460425786776,0.0,54.315648066135225,7647
3110861,관악구신사동주민센터,CS100003,일식음식점,3.0,2006096.6666666665,1799606.5,46.26228563224804,0.0,54.3150354295837,7648
3110058,성심여자고등학교,CS200025,자동차수리,10.5,7377267.443939393,1463611.75,35.27117294103864,2.5,54.314053734868615,7649
3130217,화곡본동시장,CS200006,일반의원,4.0,49332111.3125,212622.0,30.981410301438046,0.0,54.31399468556245,7650
3120225,잠실새내역(신천),CS200030,피부관리실,82.25,5825199.936297571,2700621.5,36.88466282527958,4.273605747029931,54.31304989666371,7651
3120245,둔촌역,CS100008,분식전문점,16.25,22499649.01820728,1422267.25,26.855180327206405,4.411764705882352,54.31165485680543,7652
3110550,합정역 8번,CS100008,분식전문점,6.5,5294989.942460317,1233478.5,44.47781331900186,3.571428571428571,54.30706377325067,7653
3130290,영림시장,CS100009,호프-간이주점,24.0,23935336.649867147,435657.75,46.21027675892726,7.295289855072463,54.302147918511956,7654
3120248,명일역,CS300027,섬유제품,4.0,19695682.895833332,1433182.25,21.695182535473883,0.0,54.30129170357249,7655
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS100007,치킨전문점,4.25,12867902.266666666,1071311.5,30.88670549132173,0.0,54.297763507528785,7656
3110551,성서초등학교,CS300043,전자상거래업,13.0,11342736.700854702,1320197.0,32.143189659109574,0.0,54.29759866154907,7657
3120017,동묘앞역(동묘),CS200019,PC방,3.0,8461417.333333334,777027.5,41.53854325842308,0.0,54.29591821671096,7658
3110544,망리단길,CS300003,컴퓨터및주변장치판매,7.0,954337.5714285714,4852304.0,42.89079991690545,0.0,54.29501033362858,7659
3110820,성남고등학교,CS100001,한식음식점,6.0,12149132.013888888,836064.0,34.81874088851509,0.0,54.29334219072926,7660
3120164,내방역,CS100002,중식음식점,10.5,11140380.535606062,1282157.5,32.20188291638519,2.5,54.291127841747866,7661
3001495,잠실 관광특구,CS200031,세탁소,14.75,609128.2238095237,4109340.25,47.84223277568681,0.0,54.290803070563925,7662
3130272,사당시장,CS200006,일반의원,3.0,31434101.11111111,35621.5,38.65455921779861,0.0,54.290552111012694,7663
3001496,강남 마이스 관광특구,CS300010,반찬가게,15.0,38622222.222222224,106928.0,47.714349842884936,6.666666666666667,54.28972542072631,7664
3110018,중앙고등학교,CS300010,반찬가게,8.0,40005183.41666666,435185.0,28.616795156083047,0.0,54.28966637142013,7665
3130246,영등포청과시장(조광시장),CS300011,일반의류,4.0,4323119.729166666,1427702.5,40.51846346104526,0.0,54.28794656037792,7666
3120114,목동신시가지,CS300018,의약품,19.5,24866024.753070176,1251619.5,18.69301445688971,0.0,54.28693534100974,7667
3120025,롯데백화점(시청광장 지하쇼핑센터),CS300016,안경,22.25,21665589.787220027,109680.5,42.04274074500635,0.0,54.280078240330674,7668
3120143,당산역,CS100007,치킨전문점,4.0,6038737.1875,1132215.5,44.49009584453862,6.25,54.28004133451432,7669
3110766,대림역 5번,CS300035,인테리어,3.0,13333333.333333332,1180291.5,29.321296042376858,0.0,54.279878948922345,7670
3110578,대흥역 2번,CS300020,서적,5.0,5103089.216666667,2674922.0,30.037151205078878,0.0,54.27880129908473,7671
3120190,강남을지병원,CS200001,일반교습학원,39.5,10040562.41869658,1451408.75,43.56673311895635,3.189102564102564,54.27784912902274,7672
3110328,상월곡역 3번,CS100001,한식음식점,4.5,15691843.283333333,912072.75,30.498257039620427,0.0,54.27569382934751,7673
3120097,충정로역,CS100001,한식음식점,29.0,16412923.281609194,519075.75,39.73325725834736,0.8620689655172413,54.275,7674
3110399,창2동주민센터,CS200001,일반교습학원,17.0,13234358.023011982,1612237.75,26.74597292524435,1.4705882352941175,54.27166371420136,7675
3120219,은마아파트,CS100001,한식음식점,32.75,42308522.34343434,1180999.0,15.630630908138428,2.296401515151515,54.26184676705049,7676
3110159,구의역 4번,CS100010,커피-음료,12.25,3453015.7286324785,3295225.75,35.47444683017247,2.083333333333333,54.25518157661648,7677
3130260,신대방1동골목상권,CS100008,분식전문점,3.0,31359503.694444448,138364.0,36.005440405382224,0.0,54.2545320342486,7678
3110897,서울대입구역 8번,CS200028,미용실,15.0,2160646.0,1571167.75,50.125536173973785,0.0,54.253845586064365,7679
3130149,창동신창시장,CS200007,치과의원,3.0,46023057.30555556,704575.75,22.870615676127475,0.0,54.2534765279008,7680
3130140,숭인시장,CS300018,의약품,4.0,81868008.70833334,54842.5,29.946746725463356,0.0,54.25279007971656,7681
3130191,홍대 걷고싶은 거리,CS200037,노래방,6.25,9703269.194444444,539995.75,57.95382599948039,4.166666666666666,54.251291703572484,7682
3110053,청구역 1번,CS100005,제과점,3.0,12587291.0,899988.0,33.19023097713614,0.0,54.24964570416298,7683
3130159,공릉동 도깨비시장,CS100008,분식전문점,5.75,15510677.772222223,661428.0,37.98783950164027,10.0,54.249505462060824,7684
3110085,경리단길남측,CS100010,커피-음료,31.0,6884031.873784723,1249826.0,38.35256982151991,0.8333333333333333,54.24709920283436,7685
3120185,논현역,CS300011,일반의류,41.75,1230223.7000614484,2422671.75,45.81840853540446,0.0,54.24418364334219,7686
3130185,망원월드컵시장,CS300008,수산물판매,5.0,33827176.36666667,209336.75,34.00454004867137,0.0,54.24162976085031,7687
3120193,도산공원교차로,CS200005,스포츠 강습,7.5,6993181.59077381,845331.0,43.50436061880576,0.0,54.237791555949215,7688
3130128,돌곶이시장(석관황금시장),CS300007,육류판매,8.0,44251380.34375,452883.5,30.05402485524185,3.125,54.236957484499555,7689
3120098,DMC(디지털미디어시티),CS100001,한식음식점,111.75,24299668.978554007,494199.75,44.268402276213386,7.355306689940733,54.23663271331563,7690
3120046,이태원(이태원역),CS300021,문구,3.0,2315529.111111111,1485957.25,51.03556264242229,0.0,54.23016681428994,7691
3120193,도산공원교차로,CS100004,양식음식점,15.5,10987582.091319444,845331.0,43.50436061880576,8.125,54.22890463537054,7692
3120194,언주역(차병원),CS300028,화초,9.0,2332556.314814815,1829904.75,49.12339076583042,2.7777777777777777,54.22770888692058,7693
3110154,광진정말공원,CS200001,일반교습학원,10.0,6924572.375,1706410.5,30.911621563252297,0.0,54.227450546206086,7694
3111007,석촌고분역 4번,CS200003,예술학원,7.75,10587137.145833332,1048544.0,36.15963180901731,3.571428571428571,54.227162680838504,7695
3130238,은행나무시장,CS300007,육류판매,7.0,77675564.29761906,411248.75,25.158262897884168,0.0,54.22375258340715,7696
3120243,천호역,CS100005,제과점,23.75,5860709.321256039,1553046.5,38.9655049867894,2.128623188405797,54.22313256569235,7697
3110134,성수119안전센터,CS200037,노래방,8.0,7199133.802083333,1484996.5,32.42284861990795,0.0,54.22130203720106,7698
3130035,방산종합시장(방산시장),CS100006,패스트푸드점,3.0,25000000.0,836956.5,26.5648886537616,0.0,54.21960436964866,7699
3120196,서울세관,CS300010,반찬가게,4.75,10200000.0,850229.25,40.458855230961056,6.25,54.21855624446413,7700
3120041,신용산역(용산역),CS100005,제과점,31.25,2537187.090354172,2059044.5,46.535527419670984,1.4928698752228162,54.218113374667844,7701
3130106,중랑동부시장,CS300001,슈퍼마켓,3.0,22922823.2962963,813414.0,31.250523969897255,11.111111111111109,54.21423088278713,7702
3110620,목동보건지소,CS100009,호프-간이주점,7.0,11458700.714285716,1904038.25,23.83515434845096,0.0,54.21240035429584,7703
3110653,화곡역 2번,CS300011,일반의류,7.25,11742281.910714285,1113332.0,33.942205586578496,3.571428571428571,54.21186152937703,7704
3120136,영등포구청역,CS100002,중식음식점,15.0,3727479.6500000004,2019557.75,41.27319345706074,3.3333333333333335,54.2102229111308,7705
3110436,상계제일중학교,CS300001,슈퍼마켓,3.0,109666666.66666669,520464.75,20.24859926086115,0.0,54.20747711839386,7706
3120054,어린이대공원역,CS200019,PC방,3.0,1153688.2222222222,1945569.5,56.10841980693722,0.0,54.205713020372016,7707
3130285,서원동상점가,CS200034,여관,5.0,4226289.483333333,946937.5,57.10290654198403,0.0,54.20341009743135,7708
3001496,강남 마이스 관광특구,CS300004,핸드폰,6.5,28424023.93253968,107838.0,47.25504485390492,4.166666666666666,54.19711396516091,7709
3110303,성신여대입구역 1번,CS200030,피부관리실,3.0,3884546.555555556,1241213.6666666667,46.36496370454555,0.0,54.197018010038384,7710
3110259,사가정역 1번,CS100001,한식음식점,41.0,22079445.827197056,1149995.25,32.17557288682662,6.709494773519164,54.19501033362859,7711
3110487,불광역 8번,CS200007,치과의원,5.0,59397903.60000001,168651.75,31.381103639684955,0.0,54.193238854443464,7712
3120127,구로구청,CS100010,커피-음료,9.75,17475311.387962963,639310.5,39.40429406221759,5.277777777777778,54.19182167109536,7713
3110885,영락고등학교,CS200005,스포츠 강습,4.0,5137311.979166667,1268285.25,40.20707809285891,0.0,54.19162976085031,7714
3120175,남부터미널역,CS300011,일반의류,29.5,6792464.492528735,1389977.25,36.69415767252514,0.8620689655172413,54.1905004428698,7715
3110837,숭실대입구역 1번,CS200028,미용실,14.5,3642431.0491071427,1471249.25,41.65241502469832,0.0,54.185082669028645,7716
3110444,수색성당,CS100001,한식음식점,5.0,50738456.53333333,192245.5,30.997360159662037,0.0,54.18385001476233,7717
3110975,매봉역 1번,CS200006,일반의원,4.75,39245218.3375,352016.5,30.151759082603526,0.0,54.183680248007086,7718
3110422,노원역 9번,CS200025,자동차수리,5.0,19884647.366666667,789568.75,29.84485232684942,0.0,54.183325952170065,7719
3110622,달마을공원,CS300018,의약품,5.0,19929265.9,443353.25,35.87131684205757,0.0,54.18191614998524,7720
3110738,문성초등학교,CS300001,슈퍼마켓,11.25,38732587.26704545,607706.5,28.481157767643868,5.0,54.180853262474166,7721
3120164,내방역,CS300022,화장품,37.25,13297854.183736367,1282157.5,32.20188291638519,1.351351351351351,54.17658695010334,7722
3120095,홍제역,CS100001,한식음식점,40.0,32187972.686122358,1215449.5,27.484589885928585,8.228744939271255,54.17604074402126,7723
3130002,세종마을음식문화거리(금천교시장),CS200008,한의원,3.0,12204155.694444444,669887.75,38.31681616108998,0.0,54.169309123117806,7724
3120033,을지로4가역,CS300010,반찬가게,3.0,15333333.333333334,666157.5,34.74366501212016,0.0,54.16919840566874,7725
3120173,교대역(법원.검찰청),CS200019,PC방,3.0,1893812.638888889,4383938.25,37.763818465616616,0.0,54.164732801889585,7726
3120246,길동역,CS200031,세탁소,8.0,2506361.7916666665,4419431.25,34.76277656824554,0.0,54.16335990552111,7727
3111034,오동나무공원(송파레미니스1단지),CS300010,반찬가게,7.0,31965742.440476194,901314.5,22.982053058804357,0.0,54.16103483909065,7728
3120136,영등포구청역,CS300035,인테리어,6.25,2304320.3194444445,2019557.75,41.27319345706074,0.0,54.15938145851786,7729
3130198,아현시장,CS200008,한의원,4.0,43116163.395833336,377183.5,28.976319166513512,0.0,54.15706377325067,7730
3120024,회현역,CS100001,한식음식점,40.5,27688975.91353971,742962.25,28.58820034172221,0.6097560975609756,54.1565913788013,7731
3120153,노량진역(노량진),CS200034,여관,19.25,2859733.5313152676,1701258.0,58.90314454449097,5.9523809523809526,54.15493799822852,7732
3120237,경찰병원역,CS100010,커피-음료,21.0,8404569.695111832,2725526.5,30.668400673086076,8.576839826839826,54.148162090345444,7733
3120157,신림역(신림),CS200029,네일숍,20.75,962242.9327196451,4513771.75,59.74103183681566,5.0837320574162685,54.14790374963094,7734
3110762,선유도역 1번,CS100003,일식음식점,5.75,4178965.9583333335,1677125.0,44.95806828305488,9.166666666666666,54.14788160614113,7735
3120069,상봉역,CS300017,시계및귀금속,5.0,2453393.6833333336,1749149.25,45.191128990544165,0.0,54.145674638323,7736
3130225,개봉중앙시장,CS200006,일반의원,8.0,71394856.69791666,452472.5,24.72110058430974,0.0,54.14315766164748,7737
3120199,경복아파트교차로,CS100009,호프-간이주점,5.25,13642811.730555555,530428.0,46.91445944876458,5.0,54.13427812223206,7738
3120204,르네상스호텔사거리,CS100008,분식전문점,9.0,1808079.5462962964,2001366.75,44.51110316625882,0.0,54.13094183643342,7739
3120054,어린이대공원역,CS200016,당구장,10.0,1081726.075,1980948.5,55.71933106828563,0.0,54.128173900206676,7740
3110138,송정체육공원,CS300035,인테리어,4.0,4851814.833333333,1193232.0,43.80497320866063,0.0,54.12442426926484,7741
3110890,봉천역 1번(관악초등학교),CS300022,화장품,4.0,4752426.895833333,930370.0,51.837369265491596,0.0,54.12349424269265,7742
3110866,난우중학교,CS300007,육류판매,5.0,19124547.083333332,1104054.5,26.020483798084253,0.0,54.121154413935635,7743
3120177,신논현역 1번,CS300022,화장품,12.25,9415010.709996946,1354739.75,40.02021762182396,17.01923076923077,54.11826837909655,7744
3110882,신성초등학교,CS300035,인테리어,5.75,2103384.1305555557,1625895.75,48.510698150935255,0.0,54.11822409211692,7745
3110659,화곡역 4번,CS200003,예술학원,20.75,6499814.911489898,4383477.75,31.09728035175122,3.576839826839827,54.117973132565695,7746
3120102,서교동(홍대),CS200031,세탁소,5.0,819299.6,2536128.5,50.30753416363899,0.0,54.115825214053736,7747
3110865,남강고등학교(남강중학교),CS100005,제과점,4.0,7048416.041666666,2063500.75,28.147263233188724,0.0,54.11388396811337,7748
3110429,공릉동 국수거리,CS200003,예술학원,8.5,6147514.344907408,1788134.75,31.667989555937865,0.0,54.11082816651904,7749
