기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,객단가,점포당_분기매출,점포당_월매출,폐업비율,총_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,2030_유동인구_수,2030비율,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2025,1,3001493,동대문패션타운 관광특구,CS200034,여관,483682487,11591,18,0,1,2,41729.14217927703,26871249.277777776,8957083.092592591,5.555555555555555,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200037,노래방,12573144,227,4,0,0,0,55388.299559471365,3143286.0,1047762.0,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200017,골프연습장,221564351,6473,4,0,0,0,34229.005252587674,55391087.75,18463695.916666668,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200030,피부관리실,68123328,606,28,3,1,2,112414.73267326732,2432976.0,810992.0,3.571428571428571,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300031,가구,1989553432,2373,29,0,1,0,838412.7399915719,68605290.7586207,22868430.252873566,3.4482758620689653,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200029,네일숍,19146598,218,14,0,1,1,87828.43119266054,1367614.142857143,455871.380952381,7.142857142857142,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300014,신발,645830983,6238,259,0,7,1,103531.73821737737,2493555.918918919,831185.3063063063,2.7027027027027026,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300016,안경,405069138,7699,18,0,1,6,52613.21444343421,22503841.0,7501280.333333333,5.555555555555555,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300002,편의점,4590418070,591191,6,1,0,29,7764.695453753525,765069678.3333334,255023226.11111113,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200028,미용실,174502392,3325,23,0,1,5,52481.92240601504,7587060.521739131,2529020.1739130435,4.3478260869565215,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300035,인테리어,770857792,3993,23,2,1,0,193052.28950663662,33515556.173913043,11171852.057971014,4.3478260869565215,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200006,일반의원,1369294736,20413,17,1,1,0,67079.54421202175,80546749.1764706,26848916.392156865,5.88235294117647,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300011,일반의류,42167404431,426423,11433,27,287,11,98886.32749875124,3688218.702965101,1229406.2343217004,2.5102772675588207,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100009,호프-간이주점,1415672506,33787,19,2,1,9,41899.91730547252,74509079.26315789,24836359.754385963,5.263157894736842,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300024,운동/경기용품,23014952035,144796,59,0,0,0,158947.4297287218,390083932.7966102,130027977.59887005,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300006,미곡판매,126351022,795,17,0,2,0,158932.1031446541,7432413.05882353,2477471.0196078434,11.76470588235294,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100008,분식전문점,1589056603,189042,40,0,1,15,8405.838929973233,39726415.075,13242138.358333334,2.5,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300043,전자상거래업,1064991,10,64,0,3,0,106499.1,16640.484375,5546.828125,4.6875,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200016,당구장,21754663,1336,7,0,0,0,16283.430389221558,3107809.0,1035936.3333333334,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100001,한식음식점,10309010796,293028,125,3,4,31,35180.97518325894,82472086.368,27490695.456,3.2,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100010,커피-음료,2048652098,333914,77,3,5,36,6135.268656001246,26605871.4025974,8868623.800865801,6.493506493506493,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100003,일식음식점,331429321,8026,14,0,0,3,41294.45813605781,23673522.92857143,7891174.30952381,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100005,제과점,318432034,33303,12,0,2,9,9561.662132540612,26536002.833333332,8845334.277777778,16.666666666666664,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS100002,중식음식점,269957965,11830,25,0,0,3,22819.77726120034,10798318.6,3599439.533333333,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300018,의약품,2059042569,84037,21,1,0,0,24501.61915584802,98049646.14285715,32683215.380952384,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS300022,화장품,2688745374,51463,121,3,3,19,52246.184132289214,22221036.14876033,7407012.049586777,2.479338842975207,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001493,동대문패션타운 관광특구,CS200007,치과의원,1095225375,7280,10,0,0,0,150443.0460164835,109522537.5,36507512.5,0.0,3304504.0,630426.0,751683.0,1382109.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0
2025,1,3001494,종로·청계 관광특구,CS100002,중식음식점,4015325898,112916,32,0,0,8,35560.29170356725,125478934.3125,41826311.4375,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300022,화장품,352433097,7885,30,1,1,7,44696.651490171214,11747769.9,3915923.3000000003,3.3333333333333335,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300024,운동/경기용품,7507583913,63252,53,1,1,0,118693.22571618289,141652526.66037735,47217508.88679245,1.8867924528301887,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300032,가전제품,678044829,4939,49,0,0,0,137283.8285077951,13837649.57142857,4612549.857142857,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300011,일반의류,10368742741,106267,522,0,12,1,97572.5553652592,19863491.84099617,6621163.946998723,2.2988505747126435,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100007,치킨전문점,1792646694,33411,14,0,0,11,53654.3861003861,128046192.42857143,42682064.14285714,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200007,치과의원,2909684772,16660,33,1,1,0,174650.94669867947,88172265.81818181,29390755.27272727,3.0303030303030303,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300020,서적,633256373,25399,33,0,0,0,24932.334855702982,19189587.060606062,6396529.020202021,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100004,양식음식점,1770717088,36824,25,1,2,5,48085.951770584405,70828683.52,23609561.173333332,8.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200006,일반의원,2320690738,36469,30,0,1,0,63634.6140009323,77356357.93333334,25785452.644444447,3.3333333333333335,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200028,미용실,357868000,9424,27,0,0,2,37974.10865874364,13254370.370370371,4418123.456790124,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300036,조명용품,35899832448,157855,667,1,8,0,227422.84025213012,53822837.25337331,17940945.751124438,1.199400299850075,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200032,가전제품수리,67008386,179,25,0,0,0,374348.5251396648,2680335.44,893445.1466666666,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200005,스포츠 강습,727807302,2192,13,0,0,2,332028.878649635,55985177.07692308,18661725.692307692,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300009,청과상,1019497250,32386,18,1,0,0,31479.56678811832,56638736.11111111,18879578.703703705,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200029,네일숍,20286477,226,7,0,0,0,89763.17256637168,2898068.1428571427,966022.7142857142,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200003,예술학원,202247861,465,12,0,0,1,434941.63655913976,16853988.416666668,5617996.138888889,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200002,외국어학원,1848458855,8095,21,0,1,0,228345.75108091414,88021850.23809524,29340616.746031746,4.761904761904762,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300028,화초,103171684,1602,12,0,0,1,64401.80024968789,8597640.333333334,2865880.1111111115,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300007,육류판매,734276211,17442,12,0,0,0,42098.16597867217,61189684.25,20396561.416666668,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300001,슈퍼마켓,6919495880,640918,72,4,4,6,10796.226475149708,96104109.44444445,32034703.14814815,5.555555555555555,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300029,애완동물,636887881,11865,12,0,1,0,53677.86607669616,53073990.083333336,17691330.02777778,8.333333333333332,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100008,분식전문점,3112416558,189306,53,0,5,10,16441.193401160028,58724840.716981135,19574946.90566038,9.433962264150944,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100005,제과점,62115299,9778,11,0,1,4,6352.556657803232,5646845.363636363,1882281.7878787878,9.090909090909092,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200019,PC방,82276901,3843,7,0,0,2,21409.55009107468,11753843.0,3917947.6666666665,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300043,전자상거래업,1227441,102,68,0,2,0,12033.735294117647,18050.602941176472,6016.867647058824,2.941176470588235,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200016,당구장,938722444,52880,19,0,2,0,17751.937291981845,49406444.421052635,16468814.807017544,10.526315789473683,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100006,패스트푸드점,322230594,16721,10,0,1,15,19271.012140422223,32223059.4,10741019.799999999,10.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200030,피부관리실,23795065,184,17,0,0,2,129321.00543478261,1399709.705882353,466569.90196078434,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100001,한식음식점,45041308333,1023685,475,14,15,47,43999.1875752795,94823807.01684211,31607935.672280703,3.1578947368421053,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300035,인테리어,828510303,11520,29,0,1,0,71919.29713541667,28569320.79310345,9523106.931034483,3.4482758620689653,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300027,섬유제품,4845507247,27225,263,1,5,0,177980.06416896236,18423981.927756652,6141327.309252217,1.9011406844106464,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300004,핸드폰,5053255515,274803,26,0,0,0,18388.647558432767,194355981.34615386,64785327.115384616,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200037,노래방,595679677,37760,31,1,0,0,15775.415174788135,19215473.451612905,6405157.817204301,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300002,편의점,4267590896,612863,10,0,0,33,6963.368478762791,426759089.6,142253029.86666667,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300021,문구,23981802935,1253014,77,2,4,6,19139.293683071377,311451986.16883117,103817328.72294372,5.194805194805195,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300010,반찬가게,759134002,82127,19,2,0,0,9243.415709815286,39954421.15789474,13318140.385964913,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200001,일반교습학원,402534844,6346,22,1,0,3,63431.27072171446,18297038.363636363,6099012.787878788,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS100003,일식음식점,3658462180,91168,33,1,1,9,40128.797165672164,110862490.3030303,36954163.434343435,3.0303030303030303,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300018,의약품,9978964077,277972,41,1,3,0,35899.1699775517,243389367.7317073,81129789.24390243,7.317073170731707,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200008,한의원,551850279,7554,13,1,2,0,73054.04805401112,42450021.461538464,14150007.153846154,15.384615384615385,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS200034,여관,845594965,10261,68,11,5,0,82408.6312250268,12435220.073529411,4145073.357843137,7.352941176470589,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300008,수산물판매,566391595,19144,13,0,1,1,29585.85431466778,43568584.23076923,14522861.41025641,7.6923076923076925,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
2025,1,3001494,종로·청계 관광특구,CS300033,철물점,23955424,964,9,0,0,0,24850.02489626556,2661713.777777778,887237.925925926,0.0,8147936.0,1502435.0,1566670.0,3069105.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0
